Victor Arias B,2014-06-07,7:00:00,DHL,GTM-3CPFMO9A0JWQOQ,2,Guatemala,49
Victor Arias B,2014-06-07,9:00:00,Correos de Costa Rica,GTM-GHW8314KYUJK88,1,Guatemala,95
Juan Gomez H,2014-06-07,13:00:00,Correos de Costa Rica,NIC-OY6LDHRNGJLW7Z,1,Nicaragua,277
Victor Arias B,2014-06-07,9:00:00,DHL,GTM-2AZ9LH2GI6F4OI,1,Guatemala,162
Melissa Hernandez C,2014-06-07,7:00:00,GoPato,CRC-XUHJ5TSDFVJRU6,1,Costa Rica,345
Victor Arias B,2014-06-07,12:00:00,UPS,GTM-ZPO4DDHVOHW67K,1,Guatemala,248
Victor Arias B,2014-06-08,10:00:00,GoPato,GTM-2JC146QJHFR8MQ,3,Guatemala,218
Melissa Hernandez C,2014-06-08,7:00:00,UPS,GTM-2BR3JHE9RJU9OG,3,Guatemala,359
Juan Gomez H,2014-06-09,10:00:00,GoPato,GTM-MB8XFSQC2Z9D4M,2,Guatemala,161
Pedro Rodriguez O,2014-06-09,10:00:00,DHL,NIC-C11FYHE6W1AP37,3,Nicaragua,6
Melissa Hernandez C,2014-06-09,12:00:00,GoPato,GTM-QHYKIA03WOA5K6,1,Guatemala,379
Victor Arias B,2014-06-09,8:00:00,FedEx,GTM-B9MHD4TDF33YNM,3,Guatemala,239
Melissa Hernandez C,2014-06-10,7:00:00,Correos de Costa Rica,NIC-NKMPQP1JYTM6RT,1,Nicaragua,81
Pedro Rodriguez O,2014-06-10,12:00:00,DHL,PAN-3XTZAJ68G906FZ,1,Panama,434
Victor Arias B,2014-06-10,8:00:00,FedEx,CRC-IFLGA9DI4CUBX9,1,Costa Rica,436
Pedro Rodriguez O,2014-06-10,13:00:00,FedEx,GTM-Y7U83NKLRIAOFO,1,Guatemala,325
Victor Arias B,2014-06-10,9:00:00,UPS,CRC-BECW4QMNNUW01S,1,Costa Rica,280
Victor Arias B,2014-06-10,9:00:00,UPS,PAN-54HG1L2PZNG17U,3,Panama,241
Pedro Rodriguez O,2014-06-11,12:00:00,FedEx,NIC-0UUOTS2RC4702G,3,Nicaragua,373
Juan Gomez H,2014-06-11,13:00:00,UPS,CRC-HKGOMAJMI4TR3H,3,Costa Rica,122
Pedro Rodriguez O,2014-06-11,12:00:00,DHL,CRC-K112R7BMY23CPP,1,Costa Rica,450
Javier Viquez T,2014-06-11,12:00:00,UPS,PAN-DPTGAWH6R2E2GT,1,Panama,335
Victor Arias B,2014-06-11,13:00:00,UPS,PAN-CG7EKGIIQGGTZR,3,Panama,102
Victor Arias B,2014-06-12,7:00:00,UPS,GTM-PWB4I9TLECEYQO,1,Guatemala,106
Pedro Rodriguez O,2014-06-12,13:00:00,UPS,GTM-VCPT2ZKOMI0WZM,3,Guatemala,215
Juan Gomez H,2014-06-12,8:00:00,Correos de Costa Rica,GTM-W91PR9YV83S9TP,2,Guatemala,238
Javier Viquez T,2014-06-13,12:00:00,GoPato,GTM-GLEBNS6HKTN1CD,1,Guatemala,325
Javier Viquez T,2014-06-13,11:00:00,DHL,CRC-IH1B1KNM6VUB0E,3,Costa Rica,8
Victor Arias B,2014-06-13,9:00:00,UPS,GTM-E8S0OZT5LPT8SW,2,Guatemala,94
Melissa Hernandez C,2014-06-13,11:00:00,FedEx,GTM-6BC1MIEQ8JQ1CO,2,Guatemala,76
Javier Viquez T,2014-06-14,12:00:00,UPS,GTM-RCNZVLSAYZN3DZ,1,Guatemala,414
Victor Arias B,2014-06-14,8:00:00,GoPato,GTM-QHAM3I82D69Q59,1,Guatemala,259
Javier Viquez T,2014-06-14,12:00:00,FedEx,GTM-JIJTPSV9SWL2IZ,1,Guatemala,306
Pedro Rodriguez O,2014-06-14,12:00:00,FedEx,CRC-N2DFSIXQWV917Y,3,Costa Rica,110
Javier Viquez T,2014-06-14,10:00:00,GoPato,CRC-VCD5AFC6UQHPCJ,1,Costa Rica,249
Javier Viquez T,2014-06-14,9:00:00,UPS,PAN-STHK2YJTCG0HA8,3,Panama,408
Melissa Hernandez C,2014-06-15,7:00:00,DHL,GTM-3ST5QW1R4YWKLJ,2,Guatemala,79
Javier Viquez T,2014-06-15,11:00:00,Correos de Costa Rica,CRC-7Y6RCWOYIW5463,2,Costa Rica,331
Javier Viquez T,2014-06-15,9:00:00,Correos de Costa Rica,NIC-09T49O8YO3VYI7,3,Nicaragua,132
Javier Viquez T,2014-06-16,11:00:00,FedEx,PAN-UV8TT72RKTJAZI,2,Panama,223
Javier Viquez T,2014-06-16,9:00:00,DHL,GTM-GDKHTALL5RFRDO,1,Guatemala,424
Melissa Hernandez C,2014-06-16,13:00:00,Correos de Costa Rica,NIC-GJTGIR53P2X1KS,1,Nicaragua,7
Pedro Rodriguez O,2014-06-16,11:00:00,DHL,CRC-MR1P83ZQCO7QM1,1,Costa Rica,426
Juan Gomez H,2014-06-16,12:00:00,GoPato,PAN-9NM0SOVHGVZI47,2,Panama,209
Melissa Hernandez C,2014-06-16,9:00:00,UPS,PAN-DNTVI6IDMSCL1Q,1,Panama,228
Victor Arias B,2014-06-16,13:00:00,DHL,GTM-2JWKK6ND5XSW3E,3,Guatemala,140
Javier Viquez T,2014-06-17,11:00:00,Correos de Costa Rica,PAN-J3JQ3XDWK8W20G,1,Panama,381
Pedro Rodriguez O,2014-06-17,10:00:00,UPS,GTM-KHQ9CO964RH0XH,2,Guatemala,165
Melissa Hernandez C,2014-06-17,7:00:00,DHL,GTM-PPTJNJ9RGG0U80,2,Guatemala,401
Melissa Hernandez C,2014-06-17,12:00:00,DHL,GTM-YJQS7INHL6CE7Z,1,Guatemala,205
Juan Gomez H,2014-06-17,7:00:00,DHL,GTM-39ZTKHIAWVCWLE,1,Guatemala,47
Melissa Hernandez C,2014-06-18,10:00:00,UPS,PAN-VPTURSKJ45BZYV,3,Panama,203
Melissa Hernandez C,2014-06-18,9:00:00,FedEx,NIC-KYAFFD4EVWI8V5,2,Nicaragua,38
Victor Arias B,2014-06-18,12:00:00,FedEx,PAN-QTSU4FGXE04J3R,3,Panama,281
Pedro Rodriguez O,2014-06-18,8:00:00,UPS,NIC-XWVMC6POGOEK7J,1,Nicaragua,115
Juan Gomez H,2014-06-18,11:00:00,FedEx,PAN-577IF7S6KQFQG7,2,Panama,400
Javier Viquez T,2014-06-19,12:00:00,FedEx,GTM-OP4Y1SUFFPQDQE,3,Guatemala,329
Melissa Hernandez C,2014-06-19,11:00:00,DHL,GTM-NWKLND69YMZW9H,3,Guatemala,398
Juan Gomez H,2014-06-20,8:00:00,GoPato,CRC-JR5V6Y9A4CK4KT,1,Costa Rica,349
Juan Gomez H,2014-06-20,7:00:00,DHL,GTM-DY6CA0CGYCZPEV,1,Guatemala,98
Victor Arias B,2014-06-20,7:00:00,GoPato,PAN-0M0T3AL0KDOKHF,3,Panama,267
Pedro Rodriguez O,2014-06-21,9:00:00,Correos de Costa Rica,GTM-V24F0ZVY9YXEA3,3,Guatemala,435
Javier Viquez T,2014-06-21,8:00:00,DHL,CRC-FSKID5EX63CLFO,3,Costa Rica,261
Javier Viquez T,2014-06-21,8:00:00,Correos de Costa Rica,GTM-3PIW0V7TW83VH5,2,Guatemala,135
Javier Viquez T,2014-06-22,12:00:00,GoPato,PAN-6D35GBC7OFJKQ9,3,Panama,112
Melissa Hernandez C,2014-06-22,9:00:00,GoPato,GTM-BZ18J556IAJRMT,1,Guatemala,133
Pedro Rodriguez O,2014-06-22,7:00:00,UPS,PAN-HGBSF7V2AIZWI4,3,Panama,51
Pedro Rodriguez O,2014-06-22,13:00:00,GoPato,NIC-52DF58MR0JYWQ4,2,Nicaragua,91
Pedro Rodriguez O,2014-06-23,10:00:00,DHL,NIC-A1W7WX8T4AFKR2,1,Nicaragua,182
Juan Gomez H,2014-06-23,12:00:00,GoPato,GTM-DZ1ZHTGGR3T10K,3,Guatemala,251
Javier Viquez T,2014-06-23,13:00:00,GoPato,CRC-V9VOSD0PZPNOBJ,2,Costa Rica,450
Javier Viquez T,2014-06-23,8:00:00,FedEx,GTM-70F1S6QZQGXREW,2,Guatemala,213
Melissa Hernandez C,2014-06-24,10:00:00,Correos de Costa Rica,NIC-H8HG2MUQOP8RLS,2,Nicaragua,130
Pedro Rodriguez O,2014-06-24,8:00:00,FedEx,CRC-HJLRKZFHBDR6Y7,2,Costa Rica,376
Pedro Rodriguez O,2014-06-24,10:00:00,Correos de Costa Rica,PAN-QUDJN3F92CCK0Y,2,Panama,422
Victor Arias B,2014-06-24,12:00:00,UPS,PAN-KFE062NZF5DCOO,2,Panama,179
Melissa Hernandez C,2014-06-25,12:00:00,FedEx,PAN-DZGT8CX4GJ2V24,3,Panama,51
Melissa Hernandez C,2014-06-25,7:00:00,FedEx,GTM-3QNEF3JQ44SPPP,1,Guatemala,140
Javier Viquez T,2014-06-25,9:00:00,DHL,GTM-48TT5AZR0D8NLO,3,Guatemala,123
Juan Gomez H,2014-06-26,7:00:00,DHL,GTM-GCSJ7Y0BXGZYQG,3,Guatemala,385
Juan Gomez H,2014-06-26,7:00:00,GoPato,NIC-A0UO97KEK3G5P9,3,Nicaragua,178
Juan Gomez H,2014-06-26,12:00:00,DHL,CRC-QOHLVU64QF27DS,1,Costa Rica,107
Pedro Rodriguez O,2014-06-27,12:00:00,UPS,GTM-4WCNGE0ISJT413,1,Guatemala,444
Victor Arias B,2014-06-27,12:00:00,DHL,PAN-G715HEBIGJGHWF,1,Panama,412
Pedro Rodriguez O,2014-06-27,7:00:00,UPS,PAN-G1WRQFCJYG3S00,2,Panama,23
Juan Gomez H,2014-06-27,10:00:00,Correos de Costa Rica,PAN-W790N7QP3OI56I,1,Panama,11
Melissa Hernandez C,2014-06-27,10:00:00,GoPato,GTM-6WPDS5IQUXINCX,2,Guatemala,265
Javier Viquez T,2014-06-27,10:00:00,Correos de Costa Rica,NIC-UUL6QPKEG1DDXT,2,Nicaragua,392
Melissa Hernandez C,2014-06-28,13:00:00,FedEx,GTM-AZOZFL0FK6CNF9,1,Guatemala,162
Pedro Rodriguez O,2014-06-28,12:00:00,GoPato,PAN-1PHTWWLNR7H22J,3,Panama,368
Victor Arias B,2014-06-28,8:00:00,Correos de Costa Rica,GTM-FIY7LFXIJCGWIL,2,Guatemala,385
Melissa Hernandez C,2014-06-29,11:00:00,UPS,GTM-MZNEOW3AH14PN1,1,Guatemala,442
Melissa Hernandez C,2014-06-29,10:00:00,GoPato,GTM-KYE71SELH7ZB7U,3,Guatemala,414
Victor Arias B,2014-06-29,8:00:00,FedEx,GTM-X7DBWLFLWUH8AQ,2,Guatemala,341
Pedro Rodriguez O,2014-06-30,13:00:00,DHL,CRC-SFO0IF36NA5NI9,2,Costa Rica,197
Victor Arias B,2014-06-30,11:00:00,FedEx,PAN-ZTH5MFDX5H19WQ,2,Panama,113
Javier Viquez T,2014-06-30,10:00:00,FedEx,GTM-1UBASLKM31WFPB,2,Guatemala,181
Victor Arias B,2014-07-01,11:00:00,UPS,NIC-FDRCDPZD1SJ7Q8,2,Nicaragua,188
Victor Arias B,2014-07-01,13:00:00,GoPato,GTM-KBKQ0N34UXRHHM,1,Guatemala,329
Victor Arias B,2014-07-01,13:00:00,DHL,NIC-A9TF5AD2RIKMYX,2,Nicaragua,54
Pedro Rodriguez O,2014-07-01,10:00:00,FedEx,NIC-OCK0AEH5IK6C6P,3,Nicaragua,81
Juan Gomez H,2014-07-02,7:00:00,DHL,GTM-HWI249GL6LN40N,1,Guatemala,259
Javier Viquez T,2014-07-02,13:00:00,Correos de Costa Rica,GTM-5NEOVOHQXB0MZV,1,Guatemala,410
Javier Viquez T,2014-07-02,8:00:00,UPS,GTM-PMZ7XXYRB7QKKG,2,Guatemala,90
Juan Gomez H,2014-07-02,9:00:00,UPS,PAN-DQCZ7KIYQ7GMOR,2,Panama,420
Victor Arias B,2014-07-02,9:00:00,GoPato,GTM-5RB70PPC22BHY2,3,Guatemala,432
Melissa Hernandez C,2014-07-03,11:00:00,UPS,CRC-26YMQE34SEANA0,1,Costa Rica,351
Victor Arias B,2014-07-03,7:00:00,DHL,PAN-2O01FNB4Z1GVLN,3,Panama,361
Victor Arias B,2014-07-03,10:00:00,Correos de Costa Rica,PAN-C8K7I3HPUZH4MQ,2,Panama,155
Pedro Rodriguez O,2014-07-04,7:00:00,GoPato,NIC-W7P2ZBKOX9XA2C,2,Nicaragua,236
Victor Arias B,2014-07-04,12:00:00,GoPato,NIC-OHBC4BQX1FCVR6,3,Nicaragua,73
Juan Gomez H,2014-07-04,7:00:00,DHL,GTM-5MSSXXI750FZIM,2,Guatemala,296
Victor Arias B,2014-07-05,13:00:00,Correos de Costa Rica,CRC-1YH9FOTG3UO174,2,Costa Rica,169
Victor Arias B,2014-07-05,9:00:00,Correos de Costa Rica,NIC-DBI7J678JSSY6U,1,Nicaragua,365
Pedro Rodriguez O,2014-07-05,10:00:00,Correos de Costa Rica,CRC-PIOKGIO10BUXGE,3,Costa Rica,202
Juan Gomez H,2014-07-05,9:00:00,DHL,NIC-EJCLA5C7JAIYC0,3,Nicaragua,130
Pedro Rodriguez O,2014-07-06,9:00:00,FedEx,NIC-V9FS3WPVVILI1Z,2,Nicaragua,415
Victor Arias B,2014-07-06,13:00:00,Correos de Costa Rica,CRC-0NF5YCG3X2FKCI,1,Costa Rica,143
Juan Gomez H,2014-07-06,7:00:00,Correos de Costa Rica,NIC-G0VE9YGTL8NQZB,2,Nicaragua,188
Melissa Hernandez C,2014-07-06,11:00:00,DHL,NIC-4FMEXQK33CMP87,3,Nicaragua,178
Pedro Rodriguez O,2014-07-07,11:00:00,DHL,CRC-8EI78KFSUF82P2,3,Costa Rica,197
Javier Viquez T,2014-07-07,8:00:00,Correos de Costa Rica,GTM-YZZL5YBSZUGV1C,3,Guatemala,395
Victor Arias B,2014-07-07,13:00:00,FedEx,NIC-NZEHG6MBGDGFMC,3,Nicaragua,114
Melissa Hernandez C,2014-07-07,10:00:00,DHL,CRC-PMHPADXQMJDYG8,3,Costa Rica,345
Juan Gomez H,2014-07-08,9:00:00,FedEx,GTM-UCOLIE9KNLXA1A,1,Guatemala,414
Victor Arias B,2014-07-08,13:00:00,GoPato,PAN-H0G4ZMQL8WQX1T,1,Panama,431
Pedro Rodriguez O,2014-07-08,13:00:00,DHL,GTM-J940VRMXDQCVZZ,1,Guatemala,218
Javier Viquez T,2014-07-08,9:00:00,GoPato,CRC-DP679XM16K3JEI,1,Costa Rica,345
Pedro Rodriguez O,2014-07-08,13:00:00,UPS,GTM-9LKDB5H7KNYIZR,2,Guatemala,333
Victor Arias B,2014-07-08,10:00:00,UPS,PAN-MB9SNGXLX3UBCY,3,Panama,314
Victor Arias B,2014-07-09,11:00:00,Correos de Costa Rica,NIC-ZNXVX4JQPYNZPT,2,Nicaragua,81
Pedro Rodriguez O,2014-07-09,10:00:00,Correos de Costa Rica,GTM-UNEOQ6FWE1Q4BJ,2,Guatemala,430
Pedro Rodriguez O,2014-07-09,7:00:00,GoPato,GTM-Q7C6NRJW199CXZ,2,Guatemala,133
Melissa Hernandez C,2014-07-09,13:00:00,GoPato,PAN-E92EOV14TV8U3Q,3,Panama,185
Victor Arias B,2014-07-09,9:00:00,UPS,CRC-Y4XXGNF5XMCH8W,3,Costa Rica,263
Javier Viquez T,2014-07-10,11:00:00,DHL,NIC-MDAB7T7QN4IXSY,2,Nicaragua,292
Javier Viquez T,2014-07-10,7:00:00,FedEx,PAN-GE1IM69IDBD7HA,3,Panama,397
Javier Viquez T,2014-07-10,7:00:00,Correos de Costa Rica,GTM-JO5GKYJNU95YOB,2,Guatemala,90
Pedro Rodriguez O,2014-07-10,11:00:00,FedEx,CRC-G23H2Z080QMZS6,3,Costa Rica,308
Victor Arias B,2014-07-11,9:00:00,Correos de Costa Rica,NIC-KAIBSO78LAJLSJ,3,Nicaragua,176
Melissa Hernandez C,2014-07-11,11:00:00,GoPato,GTM-H2KQD9STAMK2G9,1,Guatemala,117
Victor Arias B,2014-07-11,9:00:00,FedEx,GTM-5VOE4I5GGW8YAD,1,Guatemala,427
Javier Viquez T,2014-07-11,8:00:00,UPS,PAN-0NV7KYX6OUAWPB,3,Panama,361
Javier Viquez T,2014-07-12,11:00:00,Correos de Costa Rica,NIC-YAM1OWPUMMKRW1,1,Nicaragua,283
Javier Viquez T,2014-07-12,7:00:00,DHL,CRC-83ON6JORM5JH7V,1,Costa Rica,55
Melissa Hernandez C,2014-07-12,9:00:00,FedEx,PAN-D0GAIZ3OCBKM20,2,Panama,203
Juan Gomez H,2014-07-12,10:00:00,DHL,CRC-1CH40LYNT6URT1,3,Costa Rica,287
Melissa Hernandez C,2014-07-13,8:00:00,Correos de Costa Rica,CRC-IR3M2AUPCP6816,2,Costa Rica,214
Victor Arias B,2014-07-13,11:00:00,UPS,GTM-2RHU127C9XBCML,1,Guatemala,49
Javier Viquez T,2014-07-13,8:00:00,GoPato,PAN-96W6HPX3DFIO34,3,Panama,184
Pedro Rodriguez O,2014-07-14,9:00:00,Correos de Costa Rica,CRC-20FXEPUZLVBG1H,3,Costa Rica,288
Javier Viquez T,2014-07-14,10:00:00,FedEx,PAN-BSDUVAYFAE0WQP,2,Panama,270
Pedro Rodriguez O,2014-07-14,7:00:00,Correos de Costa Rica,PAN-VSE3A88G355G7V,3,Panama,97
Pedro Rodriguez O,2014-07-14,12:00:00,FedEx,PAN-JFIY6VEU4S2GHU,3,Panama,397
Victor Arias B,2014-07-15,7:00:00,GoPato,GTM-3IE3S7M2LXB6W2,3,Guatemala,141
Victor Arias B,2014-07-15,9:00:00,DHL,CRC-LKQIRY7ATRXI5C,1,Costa Rica,273
Melissa Hernandez C,2014-07-15,13:00:00,GoPato,PAN-IYKMISDK0C9W2E,3,Panama,4
Javier Viquez T,2014-07-15,10:00:00,FedEx,GTM-FQLA5LYZICXYXC,3,Guatemala,258
Javier Viquez T,2014-07-16,12:00:00,GoPato,CRC-4LWD2AU7V240F1,3,Costa Rica,18
Melissa Hernandez C,2014-07-16,10:00:00,FedEx,PAN-OS9E3RTIC3Q1I7,2,Panama,370
Javier Viquez T,2014-07-16,12:00:00,UPS,CRC-0YPXLY5O4SJ1FC,1,Costa Rica,186
Melissa Hernandez C,2014-07-16,13:00:00,FedEx,CRC-KYKPRFP0JHFOEF,3,Costa Rica,197
Javier Viquez T,2014-07-17,12:00:00,Correos de Costa Rica,CRC-N7QJF9YNS9EEVO,3,Costa Rica,351
Pedro Rodriguez O,2014-07-17,11:00:00,Correos de Costa Rica,PAN-6ZY8P7UV24HDUK,2,Panama,127
Javier Viquez T,2014-07-17,9:00:00,GoPato,GTM-VO8LIXYZN2M6LI,3,Guatemala,134
Victor Arias B,2014-07-18,7:00:00,GoPato,GTM-KZLFRCCVFBHKE9,1,Guatemala,135
Victor Arias B,2014-07-18,11:00:00,Correos de Costa Rica,GTM-XEQ52Y9R0UAPNM,1,Guatemala,207
Victor Arias B,2014-07-18,7:00:00,Correos de Costa Rica,CRC-WVRSH97K39JRUR,1,Costa Rica,64
Melissa Hernandez C,2014-07-18,10:00:00,DHL,PAN-I6EZOT06EJTBCN,2,Panama,84
Victor Arias B,2014-07-18,7:00:00,Correos de Costa Rica,CRC-71DTO0Q2C4BWFR,1,Costa Rica,416
Pedro Rodriguez O,2014-07-18,12:00:00,FedEx,CRC-3MFKZRCJ3R4MSY,1,Costa Rica,348
Pedro Rodriguez O,2014-07-18,8:00:00,Correos de Costa Rica,PAN-JR3MJL4JSTX4LI,2,Panama,4
Javier Viquez T,2014-07-19,12:00:00,UPS,CRC-S6E2X2FI0PXIQR,3,Costa Rica,315
Pedro Rodriguez O,2014-07-19,9:00:00,Correos de Costa Rica,CRC-0M9M9O31RYOAR4,3,Costa Rica,186
Pedro Rodriguez O,2014-07-20,8:00:00,UPS,GTM-6I82V1OVDX63AO,3,Guatemala,161
Pedro Rodriguez O,2014-07-20,10:00:00,UPS,NIC-4DZCE31AYGKCCW,2,Nicaragua,26
Javier Viquez T,2014-07-20,10:00:00,GoPato,CRC-EYMRJIO9ABG758,3,Costa Rica,55
Victor Arias B,2014-07-21,13:00:00,UPS,CRC-FYC2115YLZP81V,2,Costa Rica,439
Pedro Rodriguez O,2014-07-21,11:00:00,UPS,GTM-J5Q8KSI0J9JHUI,2,Guatemala,60
Pedro Rodriguez O,2014-07-21,8:00:00,Correos de Costa Rica,GTM-KVERE7N4YR8QYT,3,Guatemala,24
Victor Arias B,2014-07-21,12:00:00,DHL,GTM-8EZNGIPF2DVBRH,1,Guatemala,174
Victor Arias B,2014-07-21,7:00:00,UPS,CRC-7H8TCU3BCEP1FL,2,Costa Rica,425
Melissa Hernandez C,2014-07-22,13:00:00,Correos de Costa Rica,NIC-RLR4AT2SGCALAX,1,Nicaragua,373
Pedro Rodriguez O,2014-07-22,13:00:00,UPS,GTM-AWT52L3P9AP5ZD,2,Guatemala,356
Juan Gomez H,2014-07-22,8:00:00,UPS,NIC-Z1WAZE3ATUUBMQ,2,Nicaragua,65
Juan Gomez H,2014-07-22,12:00:00,GoPato,GTM-DPJBLWDSJX2THH,1,Guatemala,72
Javier Viquez T,2014-07-23,11:00:00,GoPato,CRC-R3VRLBOT2MGFOG,3,Costa Rica,190
Victor Arias B,2014-07-23,13:00:00,FedEx,GTM-424ZAHG9AV8OSX,3,Guatemala,72
Juan Gomez H,2014-07-23,7:00:00,GoPato,GTM-VC7U7RB74C9IO5,1,Guatemala,309
Juan Gomez H,2014-07-23,7:00:00,FedEx,PAN-9P6CSKWG89IMII,2,Panama,328
Melissa Hernandez C,2014-07-23,11:00:00,GoPato,PAN-M5L1M0VZ6EPLQM,3,Panama,433
Victor Arias B,2014-07-24,7:00:00,DHL,PAN-0VQRBC1VE1FEK4,2,Panama,151
Victor Arias B,2014-07-24,13:00:00,UPS,GTM-PUSWC907CBGW2N,3,Guatemala,101
Victor Arias B,2014-07-24,13:00:00,FedEx,GTM-4X2AR6L5MNTVEX,3,Guatemala,39
Pedro Rodriguez O,2014-07-25,7:00:00,Correos de Costa Rica,GTM-JISVWXCC50NIHB,2,Guatemala,374
Pedro Rodriguez O,2014-07-25,7:00:00,GoPato,NIC-IX48I3D9PLJ2PT,2,Nicaragua,346
Juan Gomez H,2014-07-25,11:00:00,Correos de Costa Rica,NIC-ABXBX3G3HI0DUE,3,Nicaragua,409
Javier Viquez T,2014-07-25,7:00:00,FedEx,NIC-Q2AAK5GZQHAI31,3,Nicaragua,392
Melissa Hernandez C,2014-07-26,10:00:00,DHL,NIC-D7JADTDB7UXYCP,1,Nicaragua,346
Victor Arias B,2014-07-26,7:00:00,FedEx,GTM-OGMQYRH0E4T638,3,Guatemala,213
Melissa Hernandez C,2014-07-26,13:00:00,DHL,PAN-A743W19CMUJN8P,1,Panama,171
Pedro Rodriguez O,2014-07-26,8:00:00,FedEx,PAN-UR50W0RFGUE36T,2,Panama,112
Victor Arias B,2014-07-27,11:00:00,DHL,GTM-LEB1H6I9Q90TNN,3,Guatemala,248
Victor Arias B,2014-07-27,10:00:00,DHL,GTM-QKNZV5FHUVLPT8,1,Guatemala,296
Pedro Rodriguez O,2014-07-27,7:00:00,Correos de Costa Rica,PAN-VTA0CJZHK98357,2,Panama,335
Melissa Hernandez C,2014-07-28,12:00:00,Correos de Costa Rica,NIC-TAICAX51E7S7FU,2,Nicaragua,247
Melissa Hernandez C,2014-07-28,7:00:00,DHL,GTM-EDHB7S08F19B50,3,Guatemala,251
Melissa Hernandez C,2014-07-29,9:00:00,UPS,CRC-EB3FOH32O3ZSR5,2,Costa Rica,285
Pedro Rodriguez O,2014-07-29,7:00:00,DHL,CRC-Z6NP6TKO5K9VK5,2,Costa Rica,37
Melissa Hernandez C,2014-07-29,11:00:00,Correos de Costa Rica,GTM-CKSUBVP533R86H,1,Guatemala,117
Victor Arias B,2014-07-29,11:00:00,Correos de Costa Rica,GTM-QAX45WJJLFC8L8,3,Guatemala,395
Pedro Rodriguez O,2014-07-30,7:00:00,UPS,NIC-6ZNN3WJJB8V52C,1,Nicaragua,283
Melissa Hernandez C,2014-07-30,13:00:00,DHL,NIC-QWS1DBDR4HDOFX,1,Nicaragua,91
Melissa Hernandez C,2014-07-30,11:00:00,DHL,NIC-WUEJIBONCGF9Z0,3,Nicaragua,77
Pedro Rodriguez O,2014-07-31,12:00:00,DHL,CRC-O48GP3Q9LZCWMR,2,Costa Rica,40
Juan Gomez H,2014-07-31,7:00:00,GoPato,GTM-AP46RCXJXSGBA8,2,Guatemala,442
Pedro Rodriguez O,2014-07-31,11:00:00,DHL,PAN-ZLNCC0RVRW128G,3,Panama,155
Pedro Rodriguez O,2014-08-01,13:00:00,GoPato,GTM-YLLFOA6GCQMG4T,2,Guatemala,251
Javier Viquez T,2014-08-01,8:00:00,Correos de Costa Rica,PAN-HCUQFNACL28X9D,3,Panama,102
Javier Viquez T,2014-08-01,8:00:00,FedEx,NIC-AEJNV9JFYBCTJP,1,Nicaragua,67
Juan Gomez H,2014-08-01,7:00:00,GoPato,NIC-OX6JDKQ3HKHMZK,2,Nicaragua,188
Melissa Hernandez C,2014-08-01,10:00:00,FedEx,NIC-M9VM8MS55G4KKD,3,Nicaragua,446
Victor Arias B,2014-08-02,11:00:00,GoPato,GTM-F78ZCRLSVKVS3L,1,Guatemala,74
Melissa Hernandez C,2014-08-02,12:00:00,UPS,GTM-GOR68H0ATN68T6,1,Guatemala,60
Melissa Hernandez C,2014-08-02,10:00:00,GoPato,PAN-CKJARIDCEGZ76Q,1,Panama,11
Pedro Rodriguez O,2014-08-02,12:00:00,UPS,GTM-SSEYHGH5ZS2HZN,2,Guatemala,329
Javier Viquez T,2014-08-03,12:00:00,UPS,GTM-HL3HZV2PT7Q2NP,1,Guatemala,442
Pedro Rodriguez O,2014-08-03,9:00:00,GoPato,GTM-KLTPTBYRQ95KED,1,Guatemala,371
Juan Gomez H,2014-08-03,10:00:00,DHL,GTM-EWZFX6QJGNIZ7M,1,Guatemala,50
Melissa Hernandez C,2014-08-03,10:00:00,GoPato,GTM-KH78XUXJMB2ESL,1,Guatemala,72
Pedro Rodriguez O,2014-08-03,7:00:00,UPS,PAN-E2VPVA3LFNSO6D,2,Panama,350
Victor Arias B,2014-08-04,12:00:00,GoPato,PAN-PULRRFG5C83PGT,3,Panama,412
Pedro Rodriguez O,2014-08-04,10:00:00,GoPato,GTM-0I257VV901YO1I,1,Guatemala,371
Juan Gomez H,2014-08-04,12:00:00,UPS,PAN-A9IR3SV6ILEEG4,1,Panama,142
Melissa Hernandez C,2014-08-04,8:00:00,UPS,PAN-2PWLZDX9OHHSA3,3,Panama,191
Juan Gomez H,2014-08-04,10:00:00,FedEx,NIC-J5TPJG5W9CUX9C,2,Nicaragua,54
Pedro Rodriguez O,2014-08-05,10:00:00,GoPato,GTM-EU1VFPCGE0O80D,3,Guatemala,157
Javier Viquez T,2014-08-05,7:00:00,Correos de Costa Rica,PAN-S3LCBL5KYA413N,1,Panama,102
Pedro Rodriguez O,2014-08-05,13:00:00,GoPato,GTM-QG7N8LGMLZ6CHB,2,Guatemala,170
Javier Viquez T,2014-08-05,12:00:00,DHL,PAN-K4H9WKHT7F9B8A,2,Panama,350
Melissa Hernandez C,2014-08-05,12:00:00,FedEx,GTM-RXQ3S5KAII9TUL,3,Guatemala,424
Melissa Hernandez C,2014-08-06,11:00:00,Correos de Costa Rica,PAN-EO2TP3AOIO7R0Z,3,Panama,267
Victor Arias B,2014-08-06,7:00:00,FedEx,GTM-N0C3PCU1AJT6AA,1,Guatemala,137
Melissa Hernandez C,2014-08-06,13:00:00,FedEx,CRC-75VBAR5ARP9IFG,1,Costa Rica,288
Juan Gomez H,2014-08-06,10:00:00,GoPato,GTM-Z10M2F2Y09869T,1,Guatemala,230
